,Prediction,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
877,1,2,0,2,0,0,2,0,2,1,3,1,0,2,0,2,3,2,3,1,3,1,3,2,3,1,1,1,1,0,2,0,1,0,3,0,1,0,0,3,2,3,0,2,0,1,0,0,0,1,0,3,2,3,2,1,1,0,2,0,1
878,1,2,3,1,0,1,0,3,0,3,0,1,3,2,0,1,1,3,1,3,2,0,1,0,1,1,1,3,3,0,2,2,2,0,0,2,3,1,0,2,3,2,2,2,0,2,3,2,2,3,0,0,1,1,0,1,1,0,1,0,1
879,1,0,0,0,3,1,1,0,1,1,3,2,1,1,1,1,0,3,1,1,3,1,3,2,3,3,1,1,1,0,2,2,3,2,0,3,1,1,3,0,2,2,3,2,2,0,2,2,1,1,2,0,0,0,2,3,0,1,0,3,2
880,1,2,1,3,2,0,2,2,1,1,3,2,2,1,3,1,3,1,3,1,1,1,3,1,1,1,1,0,1,0,2,2,2,3,2,1,1,1,2,2,3,0,1,2,3,2,3,2,2,0,0,1,1,2,1,0,1,3,2,0,2
881,1,1,1,0,2,3,1,0,1,1,0,1,0,2,2,0,1,1,1,1,3,3,2,3,1,1,1,0,1,0,2,2,3,1,3,1,3,3,3,2,0,2,1,1,3,2,2,0,2,0,1,0,3,2,0,0,0,3,0,1,2
882,1,1,0,2,1,0,3,1,3,1,1,1,1,1,1,3,1,3,2,2,1,1,3,3,1,1,3,2,1,0,2,2,3,2,2,3,1,2,1,0,3,1,2,0,1,1,0,3,2,2,3,1,0,3,1,0,3,2,0,0,0
883,1,2,1,3,1,0,0,1,1,0,1,0,2,2,2,0,1,1,1,1,3,1,3,1,3,1,3,2,1,0,2,2,2,1,3,2,2,1,1,1,1,3,2,2,1,0,0,2,2,1,1,1,2,2,2,0,1,0,2,2,0
884,1,1,1,1,3,1,1,3,0,1,1,2,2,0,0,1,3,2,0,0,1,1,1,3,1,1,0,0,1,0,2,2,2,0,2,1,1,1,1,2,0,2,3,0,3,1,2,2,1,0,2,1,0,2,3,1,0,2,1,0,2
885,1,3,1,1,1,3,3,3,1,1,1,3,2,3,0,3,3,3,3,1,1,3,3,3,3,1,3,0,0,0,2,0,0,3,3,3,2,1,3,2,2,0,1,1,0,3,3,3,2,2,0,0,2,0,0,0,0,2,0,3,2
886,1,0,0,2,1,1,0,2,0,3,0,3,2,3,1,3,2,3,2,3,3,1,3,1,3,3,3,2,1,0,2,3,0,1,3,2,0,0,2,0,3,0,0,1,0,2,1,1,0,2,2,2,0,2,2,0,1,0,0,2,1
887,1,3,1,1,3,1,3,2,3,1,0,1,1,1,0,1,1,1,3,1,1,1,1,3,1,1,0,1,1,0,2,2,3,1,1,0,2,1,0,3,2,1,1,0,2,1,0,0,0,1,0,2,0,3,1,0,2,3,2,1,3
888,1,0,2,1,1,2,3,3,1,2,2,1,3,3,1,3,2,2,2,1,3,1,3,2,3,1,1,0,1,0,2,2,2,0,3,2,1,3,2,1,1,3,2,0,1,1,1,1,0,0,2,0,0,1,2,3,2,1,0,1,0
889,1,1,2,2,0,2,1,1,1,3,1,0,1,1,0,2,1,0,3,3,3,2,3,3,3,1,1,0,1,0,2,1,1,2,0,3,0,3,3,0,3,2,3,0,1,0,1,2,2,2,2,0,1,0,2,3,3,2,0,1,3
890,1,1,1,3,1,0,3,2,0,0,3,3,2,1,3,1,3,1,3,2,3,3,0,1,1,0,1,1,1,0,2,2,0,2,1,1,0,2,2,2,1,3,2,0,2,2,3,1,0,2,3,2,1,3,2,0,1,1,0,2,2
891,1,0,0,1,2,3,2,2,1,1,3,1,1,3,3,2,3,2,1,1,1,3,3,1,1,1,1,0,1,0,2,3,2,1,1,1,3,1,3,3,1,1,0,2,2,0,1,0,0,0,1,3,3,2,2,0,2,0,0,2,3
892,1,1,1,0,1,3,1,0,2,1,1,0,2,2,1,1,1,3,3,1,3,3,1,3,1,1,3,1,1,0,2,2,3,1,1,1,1,1,0,1,2,2,1,1,1,3,3,1,0,2,2,0,3,2,0,0,0,2,1,3,2
893,1,1,1,3,2,0,3,1,3,2,2,2,3,1,3,1,1,1,1,3,1,1,1,0,1,1,1,3,1,0,2,2,2,0,2,1,1,0,2,2,1,3,1,2,2,1,0,3,3,3,1,3,2,2,1,0,2,1,0,0,2
894,1,0,2,1,1,1,3,1,0,0,1,1,1,3,3,1,3,2,3,1,3,1,0,1,1,1,3,1,1,0,2,1,1,3,0,0,0,2,1,3,1,1,3,3,2,0,1,0,0,1,3,2,2,2,0,1,0,2,1,2,3
895,1,1,1,0,1,3,1,0,2,1,1,0,2,2,1,1,1,3,3,1,3,3,1,3,1,1,3,1,1,0,2,2,3,1,1,1,1,1,0,1,2,2,1,1,1,3,3,1,0,2,2,0,3,2,0,0,0,2,1,3,2
896,1,1,1,3,2,0,3,1,3,2,2,2,3,1,3,1,1,1,1,3,1,1,1,0,1,1,1,3,1,0,2,2,2,0,2,1,1,0,2,2,1,3,1,2,2,1,0,3,3,3,1,3,2,2,1,0,2,1,0,0,2
897,1,0,2,1,1,1,3,1,0,0,1,1,1,3,3,1,3,2,3,1,3,1,0,1,1,1,3,1,1,0,2,1,1,3,0,0,0,2,1,3,1,1,3,3,2,0,1,0,0,1,3,2,2,2,0,1,0,2,1,2,3
898,1,1,3,2,1,1,0,1,0,3,2,0,1,0,1,1,1,1,1,3,1,0,0,3,2,3,3,1,1,0,2,2,3,1,3,1,3,2,2,0,1,0,1,3,0,3,2,2,2,1,0,1,0,1,2,0,1,3,1,1,3
899,1,2,2,2,1,3,1,3,1,1,3,2,0,1,0,1,0,1,3,1,3,1,1,1,1,1,3,2,1,0,2,0,2,2,3,1,1,0,2,2,2,2,0,1,1,1,0,0,1,0,2,1,1,1,1,0,2,1,0,0,2
900,1,3,1,1,1,3,1,3,0,0,1,1,0,3,1,3,2,3,2,1,3,3,3,1,3,1,1,1,1,0,2,2,2,0,1,3,3,2,3,0,1,0,2,1,0,0,0,0,2,1,0,1,0,2,1,0,2,1,1,0,3
901,1,1,3,2,1,1,0,1,0,3,2,0,1,0,1,1,1,1,1,3,1,0,0,3,2,3,3,1,1,0,2,2,3,1,3,1,3,2,2,0,1,0,1,3,0,3,2,2,2,1,0,1,0,1,2,0,1,3,1,1,3
902,1,2,2,2,1,3,1,3,1,1,3,2,0,1,0,1,0,1,3,1,3,1,1,1,1,1,3,2,1,0,2,0,2,2,3,1,1,0,2,2,2,2,0,1,1,1,0,0,1,0,2,1,1,1,1,0,2,1,0,0,2
903,1,3,1,1,1,3,1,3,0,0,1,1,0,3,1,3,2,3,2,1,3,3,3,1,3,1,1,1,1,0,2,2,2,0,1,3,3,2,3,0,1,0,2,1,0,0,0,0,2,1,0,1,0,2,1,0,2,1,1,0,3
904,1,2,0,3,1,1,1,1,3,2,0,0,1,1,1,1,3,2,1,1,3,1,3,2,1,1,3,1,1,0,2,0,2,3,2,1,1,1,1,3,1,1,2,2,1,1,3,1,2,1,1,0,3,2,0,2,2,1,3,1,3
905,1,0,3,3,3,3,2,0,0,1,1,1,1,3,2,1,1,1,0,3,1,3,3,1,1,3,2,2,1,0,2,2,1,1,1,0,2,1,1,1,1,0,2,1,1,1,0,2,2,2,2,0,1,1,1,1,0,2,0,1,2
906,1,0,2,3,2,0,1,1,1,1,1,3,3,1,1,3,3,0,3,3,1,1,3,1,1,1,1,0,1,0,2,2,2,0,2,3,2,2,3,3,3,3,1,0,2,0,2,0,1,0,3,3,3,1,0,2,0,0,0,2,3
907,1,1,3,2,1,1,0,1,0,3,2,0,1,0,1,1,1,1,1,3,1,0,0,3,2,3,3,1,1,0,2,2,3,1,3,1,3,2,2,0,1,0,1,3,0,3,2,2,2,1,0,1,0,1,2,0,1,3,1,1,3
908,1,1,1,1,1,3,3,0,1,1,3,2,0,1,0,1,0,1,3,1,3,1,1,1,1,1,3,2,1,0,2,0,2,2,3,1,1,0,2,2,2,2,0,1,1,1,0,0,1,0,2,1,1,1,1,0,2,1,0,0,2
909,1,1,1,1,1,3,1,3,0,0,1,1,0,3,1,3,2,3,2,1,3,3,3,1,3,1,1,1,1,0,2,2,2,0,1,3,3,2,3,0,1,0,2,1,0,0,0,0,2,1,0,1,0,2,1,0,2,1,1,0,3
910,1,2,1,2,2,3,3,2,0,3,3,2,0,1,0,2,3,3,3,1,3,1,1,3,3,1,1,1,1,0,2,0,1,3,2,2,1,1,0,0,3,1,0,1,0,2,2,1,0,2,2,0,0,2,0,3,2,0,0,2,2
911,1,1,3,2,0,1,1,1,2,0,1,1,3,3,2,0,0,1,3,3,2,3,3,1,1,0,1,0,1,0,2,2,0,3,2,1,1,0,2,2,1,1,0,0,2,2,3,2,2,0,2,1,0,0,2,1,2,2,3,2,2
912,1,3,2,1,2,0,1,0,1,1,1,3,1,1,1,2,1,1,1,3,1,3,1,2,2,1,1,2,1,0,2,2,2,1,2,1,3,2,0,3,2,2,0,1,2,0,2,0,1,1,0,3,2,0,0,2,2,0,2,3,3
913,1,1,1,2,1,2,3,1,0,1,1,0,2,2,1,1,3,2,3,1,1,3,3,2,2,2,3,1,1,0,2,2,2,0,1,0,3,1,3,1,2,1,1,1,2,3,1,1,3,2,0,0,2,2,0,1,1,1,1,2,1
914,1,1,1,2,0,2,3,1,0,1,3,1,1,3,2,3,1,0,1,3,3,0,1,1,1,3,2,0,1,0,2,2,1,1,3,0,2,0,1,3,1,1,1,2,0,2,2,1,3,3,1,1,3,1,3,3,3,2,2,1,1
915,1,1,3,2,0,2,2,0,1,1,0,1,0,1,0,1,1,0,1,3,3,1,1,1,0,1,3,1,1,0,2,2,1,3,2,0,2,1,3,2,2,0,2,0,3,3,1,0,2,0,0,0,2,0,1,2,1,1,1,3,2
916,1,1,0,0,1,3,2,2,2,2,0,1,1,3,1,0,1,1,1,3,1,1,1,0,3,1,1,1,1,0,2,2,0,0,1,1,0,3,2,0,0,1,2,1,3,2,1,1,3,2,3,2,0,2,1,3,2,1,3,2,2
917,1,3,1,1,1,3,2,0,1,3,1,3,1,1,2,2,1,3,1,3,1,1,1,3,1,1,1,3,1,0,2,2,1,3,2,2,1,1,2,3,2,0,2,3,0,1,3,1,0,1,1,3,2,1,1,2,1,1,0,1,1
918,1,1,1,1,1,0,0,0,2,3,0,0,1,3,1,0,1,1,1,3,1,1,1,3,3,1,1,1,1,0,2,2,0,3,2,0,1,1,0,1,0,0,2,1,3,2,3,1,1,3,3,2,2,0,3,2,0,2,1,3,2
919,1,2,3,2,1,1,1,1,3,0,1,2,1,1,3,1,3,1,1,3,3,2,1,3,1,1,1,3,1,0,2,2,2,1,1,3,1,0,1,1,0,0,1,1,0,2,1,2,2,2,1,3,1,0,2,2,0,1,2,3,3
920,1,1,0,2,2,3,1,1,1,3,2,0,0,0,1,3,1,3,3,3,1,3,1,1,3,3,0,1,1,0,2,1,3,0,3,0,3,1,3,2,2,2,3,2,3,2,2,3,2,1,3,2,2,1,0,2,1,3,2,3,2
921,1,0,3,3,3,1,0,3,2,0,2,1,3,2,1,1,3,2,3,2,2,1,3,1,1,1,1,0,1,0,2,1,0,0,2,1,1,1,3,3,2,3,2,0,3,1,1,2,2,2,0,2,2,2,0,2,0,2,0,0,2
922,1,3,1,3,2,0,3,2,0,1,3,0,3,2,1,0,1,3,1,1,3,3,1,1,3,1,1,3,1,0,2,2,3,2,2,0,3,0,0,1,3,1,0,3,1,1,3,3,0,0,1,0,2,2,0,2,0,2,3,1,2
923,1,1,0,1,1,1,0,0,1,1,3,2,0,3,2,1,1,1,1,0,1,1,0,3,2,3,3,2,1,0,2,2,1,0,1,3,2,1,1,0,2,2,2,2,1,0,3,3,2,3,2,0,3,3,2,1,1,0,1,0,2
924,1,0,1,1,3,3,3,3,3,3,0,3,3,1,3,1,1,3,1,3,3,3,1,3,1,3,0,1,1,0,2,2,3,2,3,2,1,1,3,2,0,1,1,1,3,2,0,1,0,2,1,1,0,0,2,1,2,1,0,3,2
925,1,1,2,1,3,1,1,3,2,2,3,3,1,1,1,1,1,3,1,0,3,3,3,1,1,3,1,1,1,0,2,2,2,2,1,1,0,1,3,3,3,3,2,0,1,0,0,0,1,2,0,3,1,1,1,1,3,0,1,2,3
926,1,1,1,3,1,3,1,3,2,3,0,0,1,3,0,1,1,3,2,3,3,2,3,1,3,1,3,1,1,0,2,1,3,2,3,1,3,0,3,1,1,0,1,2,0,2,1,2,0,2,0,0,2,0,1,0,2,1,1,1,1
927,1,0,3,1,3,1,0,1,3,2,0,3,1,1,1,3,3,1,3,2,1,1,1,1,1,1,3,3,3,0,2,2,0,3,3,1,3,2,3,1,0,0,1,3,2,0,0,3,1,3,2,1,1,0,3,1,3,2,2,0,0
928,1,3,3,3,1,1,3,2,3,3,2,3,1,3,1,1,3,1,3,1,1,3,3,1,1,1,0,1,3,0,2,2,3,2,0,3,1,0,3,2,2,3,0,0,1,1,2,2,2,2,0,3,1,0,1,1,1,3,0,3,1
929,1,1,0,2,1,3,2,3,1,3,1,3,2,3,1,1,1,1,0,1,1,1,0,1,1,1,3,1,1,0,2,0,2,0,0,2,1,1,0,0,2,2,1,0,3,2,1,2,3,2,2,3,2,1,0,1,2,2,1,3,1
930,1,1,2,3,1,1,3,1,0,0,2,3,2,3,2,2,1,1,2,3,1,3,3,1,1,1,3,1,1,0,2,2,2,0,2,1,1,0,3,3,2,3,2,2,1,1,2,3,2,0,1,2,2,2,3,2,0,1,2,2,2
931,1,1,3,1,1,1,3,2,0,3,2,1,1,1,3,1,0,2,0,0,3,1,3,1,1,1,1,0,1,0,2,2,1,1,2,1,1,3,2,0,3,1,3,3,3,2,0,1,0,0,1,3,3,2,0,0,2,0,0,0,3
932,1,1,1,3,1,1,1,3,2,1,1,1,1,0,3,3,3,1,1,3,0,1,1,1,1,0,1,0,1,0,2,2,3,1,1,1,3,2,1,1,0,3,1,3,1,1,3,3,2,2,1,1,3,0,3,2,0,2,2,1,0
933,1,1,3,2,1,1,1,1,3,2,1,1,3,3,3,2,2,1,1,1,3,1,3,0,1,1,1,0,1,0,2,2,2,0,3,2,0,3,1,1,0,2,2,1,0,1,3,2,2,2,3,2,2,1,3,3,1,3,3,1,0
934,1,1,3,1,0,3,1,3,2,3,1,3,1,3,2,1,1,1,0,1,1,1,3,1,1,1,3,1,1,0,2,0,1,1,3,0,3,2,0,2,1,0,2,1,2,2,0,0,2,2,3,2,2,3,2,2,0,2,3,3,1
935,1,1,0,1,1,3,2,1,1,0,1,1,3,1,1,3,3,3,1,3,3,3,2,1,1,3,3,3,1,0,2,2,0,0,1,0,0,2,0,3,1,1,3,2,0,3,3,3,3,3,2,2,2,1,3,1,1,3,2,2,0
936,1,2,1,3,2,1,3,2,0,1,0,1,3,1,3,1,1,3,1,1,0,3,3,2,1,3,3,3,1,0,2,0,2,3,1,0,1,1,3,2,2,3,2,2,3,3,1,3,2,1,2,1,1,3,3,1,1,1,1,3,0
937,1,3,2,1,0,0,3,1,3,1,1,0,1,3,1,1,1,0,0,3,1,3,1,3,1,3,0,0,1,0,2,2,1,3,2,2,2,3,2,2,0,2,0,0,2,2,0,2,0,1,0,3,0,1,3,0,1,3,2,0,1
938,1,1,0,2,1,3,1,1,3,3,1,1,0,0,3,0,3,1,3,3,3,3,2,3,1,3,2,3,3,0,2,3,1,0,2,2,2,0,1,3,0,3,2,1,2,2,1,2,1,0,0,0,1,0,3,1,3,1,1,3,3
939,1,2,3,0,3,0,0,1,1,1,3,2,1,2,0,3,2,1,1,3,2,3,0,3,1,3,0,0,1,0,2,2,3,2,0,2,0,2,1,0,1,0,2,3,0,0,2,2,0,1,3,0,3,3,2,1,3,0,3,2,2
940,1,3,0,2,0,3,0,1,3,0,3,1,1,3,1,3,1,3,3,1,3,0,1,1,3,3,3,0,1,0,2,0,3,3,3,2,1,3,1,1,1,0,3,3,1,0,3,2,1,3,2,0,2,2,1,3,1,1,0,2,0
941,1,3,0,0,0,3,0,3,3,1,3,3,3,1,3,3,3,3,1,0,0,1,1,3,1,3,3,0,3,0,2,2,2,1,3,3,3,3,3,2,2,3,2,2,3,2,1,3,2,2,0,2,3,3,2,2,1,0,0,2,0
942,1,0,2,2,3,3,3,3,0,1,2,0,3,3,0,3,2,3,0,3,2,0,3,3,0,1,3,2,1,0,2,2,3,0,2,1,2,1,3,2,2,3,0,3,0,3,2,2,3,1,0,0,0,3,2,0,0,3,2,0,0
943,1,2,3,0,2,0,1,0,1,1,3,0,0,2,0,1,1,3,3,3,3,3,3,3,1,3,3,3,3,0,2,2,3,2,3,1,3,2,1,0,3,3,0,3,3,2,2,2,1,1,2,0,0,3,1,1,1,3,3,1,3
944,1,2,3,3,1,1,3,2,3,3,1,3,3,1,0,3,2,2,2,0,3,1,3,1,0,1,3,3,3,0,2,2,1,3,0,3,1,3,0,3,2,3,2,1,1,3,2,1,3,2,0,3,2,0,1,3,3,2,0,1,3
945,1,3,0,1,3,3,0,0,1,3,1,0,2,3,1,3,3,1,3,3,3,3,3,3,1,3,1,0,3,0,2,2,0,1,3,0,1,0,0,0,3,1,1,1,3,1,1,0,2,2,0,3,0,3,1,0,3,3,2,1,1
946,1,1,3,1,3,3,3,3,3,3,3,3,3,3,3,1,3,1,1,1,1,1,0,3,1,0,3,0,1,0,2,2,3,2,0,0,3,0,3,2,0,1,1,0,3,1,3,1,1,1,0,2,0,0,1,0,2,2,1,1,3
947,1,1,3,3,2,1,1,0,1,3,2,1,0,1,3,1,1,0,3,0,1,3,2,1,0,3,2,0,1,0,2,0,2,1,0,0,2,0,1,1,1,3,2,3,1,3,1,3,3,0,2,0,0,0,0,0,0,2,0,0,0
948,1,1,3,2,0,2,2,1,3,3,2,2,0,1,2,1,1,1,1,1,0,3,3,1,0,3,3,2,1,0,2,2,0,2,1,0,2,1,2,1,0,0,1,1,0,3,3,3,2,1,0,2,2,2,1,0,0,0,1,3,2
949,1,1,1,0,3,1,0,3,1,0,1,1,1,3,1,3,1,3,1,3,3,3,1,1,1,3,2,0,1,0,2,3,2,1,3,2,0,2,2,1,2,2,1,0,3,3,0,0,2,0,2,2,0,0,2,3,1,1,3,2,2
950,1,1,0,3,2,2,1,0,1,3,2,0,1,3,0,2,2,1,1,1,3,1,3,2,1,3,2,1,1,0,2,1,3,1,1,0,0,2,1,1,1,0,2,1,1,1,3,1,0,2,1,1,0,3,2,2,1,0,3,2,1
951,1,2,0,2,3,0,3,2,2,0,3,3,3,1,0,1,0,3,3,1,3,0,0,1,0,1,0,3,3,0,2,0,0,2,1,3,2,1,0,2,2,0,3,2,1,3,2,0,0,0,3,3,2,1,0,0,2,2,1,3,2
952,1,3,0,2,0,2,1,3,0,0,2,3,2,1,1,0,0,0,3,2,1,3,3,1,1,3,3,1,1,0,2,2,2,2,0,2,0,3,1,0,3,1,2,2,0,2,2,1,1,2,2,2,0,2,0,2,1,0,2,2,1
953,1,2,1,0,2,1,1,1,0,2,0,1,1,3,0,1,1,3,1,3,3,2,1,3,3,3,3,2,1,0,2,1,0,0,3,0,3,0,0,0,3,2,3,1,0,1,1,1,3,2,2,2,1,2,1,1,1,0,1,0,0
954,1,3,2,0,2,1,2,2,2,0,0,1,2,1,1,3,0,1,0,3,3,1,3,3,1,1,3,1,1,0,2,1,3,2,0,2,1,0,2,0,0,2,0,2,3,1,0,2,0,1,2,2,0,0,3,1,2,0,0,0,1
955,1,1,3,1,0,2,3,1,3,1,1,1,3,3,1,3,1,1,3,1,3,1,3,0,1,1,3,0,1,0,2,2,2,2,2,0,3,3,1,1,2,2,0,2,2,1,1,1,1,1,3,2,1,3,2,3,2,3,0,0,1
956,1,3,2,2,3,0,0,3,3,2,3,2,0,0,3,0,3,2,0,1,0,3,1,0,3,3,3,3,1,0,2,2,3,3,3,2,2,1,1,3,1,0,1,0,0,2,2,0,1,3,0,1,1,1,3,1,3,1,0,3,1
957,1,1,1,3,3,0,3,2,0,1,1,1,1,2,2,1,1,0,1,1,3,3,1,1,3,2,1,1,1,0,2,2,1,2,2,2,2,3,1,2,1,3,0,0,2,2,1,1,3,1,0,2,2,0,2,2,0,2,0,0,0
958,1,3,2,2,2,1,2,1,3,3,1,0,1,2,2,0,0,1,3,1,2,1,0,3,3,3,1,1,1,0,2,3,1,3,3,1,2,3,0,0,1,1,1,0,2,2,0,2,2,0,0,2,1,1,1,0,1,2,2,1,2
959,1,1,3,1,0,1,2,0,2,2,1,3,3,2,1,3,1,3,1,3,3,2,3,3,1,1,3,3,1,0,2,0,0,2,1,3,2,3,3,1,3,2,2,0,3,3,3,1,3,3,0,1,0,2,3,2,2,3,2,0,2
960,1,3,1,0,2,1,3,3,0,1,3,2,0,1,0,1,1,0,2,1,1,1,0,1,3,1,1,0,1,0,2,0,3,2,2,2,2,0,1,1,0,2,3,2,3,2,1,1,3,1,0,0,2,3,1,1,0,3,2,1,1
961,1,1,1,3,1,3,1,0,2,2,2,3,2,3,1,1,1,1,3,3,1,1,3,2,3,1,1,1,1,0,2,0,1,0,0,2,2,0,3,2,0,1,1,0,2,1,3,2,0,3,1,3,2,3,2,3,2,0,0,1,2
962,1,1,3,2,1,0,3,1,3,3,3,1,3,2,0,1,3,3,3,3,2,3,3,3,3,0,1,0,1,0,2,3,3,2,0,0,3,0,3,1,1,0,3,2,3,2,2,0,0,0,0,0,3,0,1,1,3,0,3,3,1
963,1,2,0,1,3,3,1,1,0,1,0,1,1,3,1,1,3,2,3,1,1,1,1,1,1,2,1,1,1,0,2,2,3,1,1,3,2,3,3,2,3,3,2,2,3,2,0,0,3,2,2,0,2,1,3,1,0,2,3,3,2
964,1,0,0,2,2,2,1,1,3,2,0,2,2,2,2,2,2,1,3,3,1,3,3,1,1,3,3,1,1,0,2,2,1,2,0,2,1,0,1,2,0,1,1,3,1,0,2,1,2,0,2,1,0,1,2,0,1,2,2,2,2
965,1,1,3,1,1,0,3,2,2,3,3,0,1,3,2,2,2,3,0,1,1,1,1,1,3,1,1,1,1,0,2,1,2,1,3,2,0,2,3,0,1,1,1,0,2,0,1,1,3,1,1,2,0,0,0,2,1,0,1,0,0
966,1,3,0,0,1,1,0,3,1,3,1,3,1,1,1,3,1,3,3,0,0,1,3,1,1,1,1,3,3,0,2,2,3,0,3,3,3,2,1,3,2,0,1,1,3,2,3,3,3,2,0,1,1,1,3,2,3,2,0,3,1
967,1,3,2,0,1,3,3,0,1,0,3,3,1,0,3,3,3,1,1,1,3,3,0,3,1,3,1,1,1,0,2,0,3,1,1,2,3,3,1,3,2,2,1,3,0,1,3,3,3,2,0,3,2,0,2,0,2,2,3,0,3
968,1,3,1,3,3,0,0,1,1,1,0,0,2,3,1,1,1,2,3,3,0,1,3,1,3,3,1,1,1,0,2,2,0,1,1,0,1,3,3,3,1,3,2,3,3,3,2,0,3,0,0,2,1,1,3,2,3,2,3,1,1
969,1,3,1,3,3,2,0,3,1,0,1,3,2,3,1,1,1,3,1,3,1,1,2,2,1,1,1,3,1,0,2,2,1,0,1,0,0,1,0,0,3,2,0,2,0,0,2,0,2,1,3,3,1,1,3,2,0,3,1,3,2
970,1,3,3,3,3,1,2,3,3,0,0,1,0,0,0,0,1,1,3,3,3,2,3,2,2,0,1,3,1,0,2,2,3,2,2,0,2,0,2,0,1,3,3,0,3,1,1,0,0,2,0,0,1,2,3,2,2,1,3,2,2
971,1,1,1,1,3,2,1,3,1,1,1,0,0,3,1,1,1,3,0,3,1,3,1,1,3,1,3,1,3,0,2,2,0,3,0,2,1,1,2,1,3,3,1,1,1,0,0,0,2,0,3,1,1,3,2,2,0,2,0,0,1
972,1,2,2,0,0,2,1,0,2,0,3,1,0,0,0,2,0,3,3,0,2,3,2,3,1,1,1,3,3,0,2,2,3,2,2,0,2,1,3,2,2,3,2,1,0,0,1,3,2,2,3,1,0,3,1,2,0,3,2,2,0
973,1,3,1,1,2,1,3,2,0,1,2,1,3,2,1,3,3,3,2,2,1,3,2,3,1,3,1,1,1,0,2,0,3,2,3,2,2,3,2,2,3,2,1,3,2,0,0,1,3,1,1,0,0,2,0,2,2,0,1,1,0
974,1,1,1,0,1,1,1,3,1,1,0,2,1,1,1,1,1,0,1,1,3,1,1,3,1,1,3,2,1,0,2,0,1,0,0,2,1,3,2,2,3,2,3,1,3,0,2,2,0,0,1,3,0,1,1,1,2,2,0,1,1
975,1,2,1,1,3,2,1,3,2,0,0,1,3,1,0,1,0,1,3,2,3,3,3,1,3,1,1,0,1,0,2,1,2,1,0,3,2,0,2,0,2,1,1,1,0,2,1,1,1,2,2,1,0,1,1,1,1,3,2,3,2
976,1,0,0,1,3,2,0,0,0,2,3,0,1,3,1,1,1,3,1,1,3,3,3,3,1,3,2,2,1,0,2,2,0,1,2,0,1,0,0,1,3,3,0,0,3,2,1,1,3,2,1,1,3,0,3,3,0,1,0,0,0
977,1,0,1,0,2,1,3,2,1,0,3,3,1,3,1,0,3,2,1,3,3,1,1,3,2,1,1,2,1,0,2,3,3,1,3,3,1,1,1,1,0,0,3,1,1,0,2,2,3,1,3,1,1,2,2,0,2,2,1,3,2
978,1,1,2,1,3,1,0,2,1,1,1,2,1,3,1,1,3,3,3,1,0,1,1,1,3,1,3,2,1,0,2,2,0,2,0,2,1,1,3,1,2,3,2,2,1,0,2,2,1,1,0,2,3,2,2,0,2,2,2,0,1
979,1,2,2,2,2,1,0,2,2,0,1,3,1,1,0,1,1,1,2,0,3,1,0,3,3,1,1,1,1,0,2,0,3,3,1,0,2,1,0,2,1,2,0,1,3,2,1,0,2,2,0,2,2,0,2,1,3,0,2,0,1
980,1,3,2,2,1,1,0,2,1,1,3,1,3,0,0,1,3,1,1,0,2,1,1,1,1,1,3,3,1,0,2,1,0,3,1,3,1,1,2,2,1,3,0,1,2,0,1,0,3,1,1,1,3,2,0,2,2,2,1,0,1
981,1,1,3,1,1,1,1,0,1,1,1,0,1,1,3,2,3,1,1,0,1,1,1,2,1,1,1,2,1,0,2,0,3,1,2,1,3,3,1,1,3,2,2,0,2,1,1,0,2,2,1,0,0,2,0,0,1,3,1,1,0
982,1,3,1,1,2,1,3,2,0,1,2,1,3,2,1,3,3,3,2,2,1,3,2,3,1,3,1,1,1,0,2,0,3,2,3,2,2,3,2,2,3,2,1,3,2,0,0,1,3,1,1,0,0,2,0,2,2,0,1,1,0
983,1,1,1,0,1,1,1,3,1,1,0,2,1,1,1,1,1,0,2,1,3,1,1,3,1,1,3,2,1,0,2,0,1,0,0,2,1,3,2,2,3,2,3,1,3,0,2,2,0,0,1,3,0,1,1,1,2,2,0,1,1
984,1,2,1,1,3,2,1,3,2,0,0,1,3,1,0,1,0,1,3,2,3,3,3,1,3,1,1,0,1,0,2,1,2,1,0,3,2,0,2,0,2,1,1,1,0,2,1,1,1,2,2,1,0,1,1,1,1,3,2,3,2
985,1,0,0,1,3,2,0,0,0,2,3,0,1,3,1,1,1,3,1,1,3,3,3,3,1,3,2,2,1,0,2,2,0,1,2,0,1,0,0,1,3,3,0,0,3,2,1,1,3,2,1,1,3,0,3,3,0,1,0,0,0
986,1,0,1,0,2,1,3,2,1,0,3,3,1,3,1,0,3,2,1,3,3,1,1,3,2,1,1,2,1,0,2,3,3,1,3,3,1,1,1,1,0,0,3,1,1,0,2,2,3,1,3,1,1,2,2,0,2,2,1,3,2
987,1,1,2,1,3,1,0,2,1,1,1,2,1,3,1,1,3,3,3,1,0,1,1,1,3,1,3,2,1,0,2,2,0,2,0,2,1,1,3,1,2,3,2,2,1,0,2,2,1,1,0,2,3,2,2,0,2,2,2,0,1
